layer	representation_type	strategy	split-type	r	p	fasttext-all-GS_r	in_freq_interval_225375_r	freq_lower_interval_1.5_r	freq_higher_interval_1.5_r	freq_lower_interval_1.75_r	freq_higher_interval_1.75_r	freq_lower_interval_2.25_r	freq_higher_interval_2.25_r	freq_lower_interval_2.5_r	freq_higher_interval_2.5_r	freq_lower_interval_2.75_r	freq_higher_interval_2.75_r	freq_lower_interval_3_r	freq_higher_interval_3_r	freq_lower_interval_3.25_r	freq_higher_interval_3.25_r	freq_lower_interval_3.5_r	freq_higher_interval_3.5_r	freq_lower_interval_3.75_r	freq_higher_interval_3.75_r	freq_lower_interval_4_r	freq_higher_interval_4_r	freq_lower_interval_4.25_r	freq_higher_interval_4.25_r	bothcomplete_flota_r	oneincomplete_flota_r
0	xlnet-base-cased	avg-omitfirst	2-split	0.20218312661322	8.07517579257763e-273	0.230078485965634	0.185824889030867	0.256222374397083	0.193136865971489	0.244188232685547	0.191270877660152	0.233476668732721	0.188951152461726	0.23043980603058	0.200543666276578	0.221638815972084	0.202117836477344	0.217279188983362	0.225447924657894	0.214387050697607	0.157965891162581	0.215439274510192	0.249446649730436	0.212904074117921	0.039391368571397	0.213007092912905		0.212951927711059			
0	xlnet-base-cased	avg-omitfirst	all	0.223857026997555	0.0	0.354044185127305	0.220728855201954	0.256222374397083	0.284893140868187	0.243156408675249	0.291683148662576	0.232787322489929	0.310952831762501	0.228872332508276	0.321262598104106	0.216034341491037	0.333296807183702	0.198913358277047	0.358295584768075	0.191930637075731	0.403370767681705	0.20659308112543	0.456764351463165	0.236434359059678	0.492594696836357	0.260601375174876	0.49183025818702	0.272280799062054	0.468941058927781		
11	xlnet-base-cased	waverage	0-split	0.422525262036788	0.0	0.574614887632215	0.474503118671453		0.44508513768481		0.44508513768481		0.444917275688565		0.444969639340589	0.8	0.443244565167399	0.781151604313332	0.439223189880004	0.61934732767806	0.434846101328848	0.495111483025212	0.429123925759235	0.461762585194627	0.410566981055034	0.456166109300606	0.417947259050198	0.449103931348142	0.384070203689468		
11	xlnet-base-cased	waverage	1-split	0.339144156260887	0.0	0.426722389527531	0.38460156343868		0.356519164970729	-0.632455532033676	0.356849371755703	0.329126579613386	0.356633735092353	0.359418142052254	0.355807464545572	0.368047046915572	0.349339840295182	0.409252823899118	0.336924872293922	0.399458949246154	0.318293455847623	0.378663433184536	0.31209110939868	0.362834459688619	0.380213819219965	0.354651999431575	0.36644018602526	0.356060807419261	0.239525065814888		
11	xlnet-base-cased	waverage	2-split	0.371244887704153	0.0	0.397865362408254	0.384470960927897	0.442733809058797	0.378597827882351	0.440662252620385	0.382168171439557	0.415437711853784	0.385527331522422	0.41262454808749	0.394752018371525	0.405900049031393	0.39299428942402	0.403202789356067	0.387179349179095	0.402613546251671	0.394144207543776	0.399813739718715	0.331601031822092	0.399380558367822	-0.21128097688295	0.399183026971804		0.398607267040963			
11	xlnet-base-cased	waverage	all	0.361986269294332	0.0	0.449722311552488	0.392841057377128	0.442733809058797	0.391536014887319	0.439445476090776	0.394171112649537	0.414571351732223	0.397674239142165	0.410736841350615	0.400140906984252	0.402500782103631	0.399752768243313	0.397711672099957	0.399206538988847	0.395618783556493	0.404247828483285	0.392047154209574	0.4129865815445	0.391604271869145	0.413511702041277	0.393162342794392	0.419585201584136	0.394750428046775	0.393582451170531		
8	xlnet-base-cased	waverage	0-split	0.460214940051979	0.0	0.61446033841319	0.531897614705379		0.481416327046936		0.481416327046936		0.481260172898139		0.481412430622616	0.4	0.47986810477936	0.771398168176423	0.476807082198127	0.616072339595452	0.466731784969383	0.554116983404065	0.459344644428898	0.508504378858621	0.444606917588585	0.495120895395792	0.447723424644964	0.487945120334104	0.438044175149645		
8	xlnet-base-cased	waverage	1-split	0.374400982947907	0.0	0.459956411630194	0.429529795704309		0.396806185346258	0.316227766016838	0.396958794591034	0.264061474540359	0.397332983365735	0.360617008781164	0.398723371925849	0.334555049003756	0.393492966831307	0.41171669620558	0.374969596644502	0.442036731526107	0.35776808485687	0.418380493047801	0.321652553040868	0.407903636284608	0.381681887826157	0.396941729928923	0.40046034895862	0.397157512564181	0.262105990315593		
8	xlnet-base-cased	waverage	2-split	0.381247387864325	0.0	0.415493643175476	0.406875762186886	0.457816406581982	0.392372584226913	0.446926425732151	0.391709378361905	0.427225350657996	0.403449410053512	0.42277017482535	0.41702117712377	0.416533622136867	0.413053690448428	0.415269211432104	0.407978428969627	0.414437921667205	0.373356670417247	0.412135382180552	0.383349109255407	0.410294864735451	-0.003581033506491	0.410081267623183		0.409513124759231			
8	xlnet-base-cased	waverage	all	0.382975671068479	0.0	0.474425073342642	0.425157785683108	0.457816406581982	0.415502947587667	0.445656900441811	0.417242810747677	0.42593861466154	0.423465784267889	0.420673185291439	0.427499859524536	0.411659585668585	0.427429764990708	0.408686825639574	0.425247895721985	0.411280811849574	0.427128071982163	0.412850596983233	0.435080212381982	0.413540005932423	0.441102526182933	0.414443393656479	0.443827611514545	0.416458947229576	0.445288403008961		
2	xlnet-base-cased	longest	0-split	0.510673853938404	0.0	0.74054408829541	0.56486053624449		0.535199597162975		0.535199597162975		0.535058661975888		0.535129829299806	0.8	0.534291362037694	0.771946114026811	0.532233682264467	0.660294368024515	0.531253021834087	0.582965785329898	0.533649502264211	0.557978895813036	0.527078328576777	0.552087351635181	0.511858622749914	0.547971834104508	0.466159971355699		
2	xlnet-base-cased	longest	1-split	0.345590154001782	0.0	0.453673728734568	0.406232117484718		0.387784514838099	-0.316227766016838	0.388401700682738	0.223367834941422	0.388736355575446	0.302398357805324	0.389770279581288	0.331400678960714	0.386793195482596	0.385239382469223	0.371252842111827	0.420334609832132	0.376050364449758	0.392520075452937	0.377696559508787	0.388567534019507	0.38503639131478	0.387619972127945	0.367823332799434	0.388315351981427	0.356276808788904		
2	xlnet-base-cased	longest	2-split	0.230100386550494	0.0	0.272483122592465	0.281237695147701	0.247006885530469	0.251697092283383	0.252876765511849	0.263526606876863	0.239290703219494	0.276433396655858	0.24219391093166	0.292590963370456	0.241023335785692	0.302739727179276	0.243811104864568	0.311353572315071	0.247938706749293	0.296387257770425	0.252140664271493	0.40499860836954	0.252492478179539	0.31871198207767	0.253704585013464		0.253563503365751			
2	xlnet-base-cased	longest	all	0.307859133440943	0.0	0.400932915902397	0.348090623482116	0.247006885530469	0.366716498368687	0.252848487773791	0.378891186322428	0.239616048478425	0.397264036752685	0.242753733878569	0.408774225491675	0.243694734485156	0.420922299139696	0.254430989621197	0.433362237076871	0.27798030369079	0.465731249583328	0.294719615939253	0.500963634335907	0.311508487635612	0.514582127884354	0.328202327622833	0.501598043222883	0.339316602125464	0.467259348800712		
9	xlnet-base-cased	waverage	0-split	0.45566856191228	0.0	0.599938556117986	0.532709724455862		0.478064462987272		0.478064462987272		0.477907110907652		0.478062040579985	0.4	0.476595255939946	0.754740614324624	0.474019411662331	0.596745021208801	0.463734810583986	0.549367591149295	0.455739073153943	0.506015042897595	0.438789176150092	0.493448564162951	0.445328308043365	0.484859196586667	0.443767697120109		
9	xlnet-base-cased	waverage	1-split	0.379606959759207	0.0	0.458396231311752	0.433134674180125		0.400082768912742	0.316227766016838	0.400256723893067	0.376975144856093	0.40036247429338	0.400926273447059	0.401557479074184	0.355222114706602	0.397567625215468	0.40979294536689	0.379224838411657	0.44351944975386	0.362678978610263	0.420524597069538	0.32552116555962	0.411000852583308	0.380978261384609	0.40050203428672	0.391104429315421	0.400543356040452	0.273647351727064		
9	xlnet-base-cased	waverage	2-split	0.401197227186348	0.0	0.429202420039023	0.417653485560086	0.487321739457211	0.40458302538387	0.475882263056419	0.404175980382493	0.450855075193293	0.412420231672658	0.444610238870777	0.427147901325119	0.436135760402163	0.424099839890125	0.433396014539803	0.414305328303847	0.432360327984638	0.374182139268648	0.429664003203204	0.376166378852075	0.427523419347927	0.023276717792189	0.427168536842532		0.426590592058774			
9	xlnet-base-cased	waverage	all	0.388783085306357	0.0	0.478436423575664	0.432311596161727	0.487321739457211	0.419889487351611	0.474653222579758	0.422051987123869	0.449617073351878	0.42834252634733	0.44221076651322	0.43286331680106	0.430209908706803	0.433216422771187	0.422904281244526	0.430874349945045	0.421077895778167	0.430813617388532	0.420375666550888	0.435298924162472	0.421000593908519	0.436834379749206	0.421848634947274	0.443177972886891	0.422928214772095	0.452111115358557		
9	xlnet-base-cased	onesentence-avg	0-split	0.230692831566634	1.38046939129871e-146	0.333249844445384	0.274515248958225		0.233709779725866		0.233709779725866		0.233552976615465		0.233620343340443	0.8	0.232846777146333	0.428164887493292	0.230226375570447	0.335676148730122	0.227180613742629	0.269626198430416	0.219255971792983	0.260411776355153	0.209729694909432	0.252202036764526	0.215630337744473	0.245131742114734	0.157786117815905		
9	xlnet-base-cased	onesentence-avg	1-split	0.211548702227067	1.06611671840959e-255	0.264186906972566	0.234791498288231		0.226009361044306	-0.316227766016838	0.226008494319328	0.374515639166047	0.225738774191671	0.297771152886724	0.225588015090667	0.232834686511126	0.221508200164694	0.249305231969995	0.211337553863362	0.251064649451982	0.217350185421252	0.227553586393381	0.202278818013186	0.228885552189236	0.175549633567279	0.228198324183943	0.22381114021463	0.226522885133861	0.126620443311362		
9	xlnet-base-cased	onesentence-avg	2-split	0.244695240976194	0.0	0.261584553417718	0.265176696578019	0.334269991720313	0.238507605066405	0.302796933356638	0.235000922810484	0.277883713999505	0.25942023832722	0.27293317511129	0.270349669451718	0.268575337331794	0.262265037021889	0.265626148570987	0.239256447962718	0.266672206666778	0.222588004548624	0.262570996565998	0.285627504924602	0.260283980211936	0.089525837662267	0.259833350024339		0.25953094616658			
9	xlnet-base-cased	onesentence-avg	all	0.191053254977814	0.0	0.269482030650579	0.234945639578923	0.334269991720313	0.19634991384647	0.302304883867557	0.199426714146508	0.277391213632143	0.215428205253962	0.271491980050328	0.220593428206379	0.262875236069497	0.217973964111204	0.249884422922573	0.216379834518345	0.238466405395336	0.218414346388635	0.223196428285038	0.212979964633609	0.218959983625329	0.203363679109514	0.215116034848041	0.210349483038809	0.209196723704192	0.142741776964451		
10	xlnet-base-cased	waverage	0-split	0.47605625685304	0.0	0.617643799609627	0.550116071891441		0.5008597494551		0.5008597494551		0.500709234366949		0.50083423675915	0.8	0.499407699823306	0.779726945102323	0.49630593843689	0.636144413878779	0.487530702740921	0.565750585591657	0.479009913501132	0.526998677358197	0.461096926924822	0.515558832672321	0.459585812347702	0.508284480918689	0.431811363221185		
10	xlnet-base-cased	waverage	1-split	0.410738163129456	0.0	0.485697543207789	0.462442304830276		0.427047343803792	0.632455532033676	0.427117511285876	0.459703972612175	0.426963487756872	0.455054054619864	0.426674079711728	0.434512240915379	0.421759375771238	0.462228014119938	0.402005388561695	0.483017965503481	0.382217279763676	0.453241353856405	0.358038439866412	0.43711333038284	0.41011254989336	0.427357041098296	0.411184421915026	0.427415469748499	0.342393721873656		
10	xlnet-base-cased	waverage	2-split	0.437620568382255	0.0	0.454089322666849	0.447395860575658	0.521152675832577	0.440191141004736	0.5106985333878	0.440883675902435	0.486550777617483	0.44398339353292	0.481242014635813	0.457129782088964	0.4722927462122	0.452553701442816	0.469223658702669	0.436359679195718	0.468021328810126	0.395391021413904	0.465043659492714	0.356826699952271	0.463193794256119	-0.005371550259736	0.4627477885873		0.462178255506228			
10	xlnet-base-cased	waverage	all	0.418845293030606	0.0	0.502956953000774	0.462723164802182	0.521152675832577	0.44873411652968	0.509379152195667	0.45142703203505	0.485507863559493	0.457444639422368	0.479017676060413	0.461563772645032	0.467061776664494	0.461401695122233	0.4592724310503	0.457628814983122	0.455670989072049	0.456562464381939	0.451753377027181	0.460546115500719	0.450836284017376	0.460031412050737	0.451362733814132	0.459030526765116	0.452194933449728	0.439579927080708		
2	xlnet-base-cased	avg-omitlast	0-split	0.510673853938404	0.0	0.74054408829541	0.56486053624449		0.535199597162975		0.535199597162975		0.535058661975888		0.535129829299806	0.8	0.534291362037694	0.771946114026811	0.532233682264467	0.660294368024515	0.531253021834087	0.582965785329898	0.533649502264211	0.557978895813036	0.527078328576777	0.552087351635181	0.511858622749914	0.547971834104508	0.466159971355699		
2	xlnet-base-cased	avg-omitlast	1-split	0.307140505940781	0.0	0.40440047769425	0.364186645081795		0.342885715499898	-0.316227766016838	0.343065061971963	0.128117887308743	0.343955009785493	0.251267743454794	0.343924053319069	0.31862451858821	0.339221077994505	0.363308742023962	0.327316782597604	0.374173200335659	0.316071713325219	0.356865585665627	0.326839416366404	0.345063645331587	0.344860491918151	0.342907994756404	0.34639392871283	0.343222450790658	0.347077172881209		
2	xlnet-base-cased	avg-omitlast	2-split	0.204877646935228	3.06826041647506e-280	0.268950558031916	0.224228021815112	0.259103503243291	0.215799018325137	0.244765164631684	0.215347688178304	0.237281918751512	0.216843089354384	0.236054835693807	0.223919515685791	0.230708816389088	0.225828287110253	0.22913563023684	0.195680126706262	0.232150684585778	0.179807238530311	0.230096785503189	0.378131752192338	0.227256890270824	0.589080011817715	0.228074444353221		0.228198558631991			
2	xlnet-base-cased	avg-omitlast	all	0.257154534801301	0.0	0.396762037185988	0.288745168548869	0.259103503243291	0.326314620326659	0.243869416923119	0.33533461702541	0.236593466140312	0.358678255436279	0.234712373209405	0.370155541982602	0.22680989370146	0.381153749581947	0.21902359631355	0.398180728940403	0.224702267333768	0.43111922333744	0.245855357791043	0.480123561398516	0.273552222939125	0.502666214569189	0.29617558814681	0.491138237257645	0.307922859826474	0.459604002685627		
12	xlnet-base-cased	longest	0-split	0.232562528868008	5.25523798180292e-149	0.308597758613324	0.276143374003615		0.246480906507347		0.246480906507347		0.246282796763101		0.246370555017685	0.4	0.244958208492278	0.663781603160192	0.241856951357778	0.426836516642511	0.239837500302022	0.288508241640549	0.228703305108882	0.253613676689806	0.213229930903584	0.246179598252426	0.2382403211831	0.239199305015205	0.206930346861367		
12	xlnet-base-cased	longest	1-split	0.16017338917324	4.7857212334045495e-146	0.188660022297101	0.153631650596441		0.146716355750461	-0.632455532033676	0.146739229140061	0.151594987077361	0.146726425627789	0.1335579601505	0.149288518675746	0.090222745509196	0.151409716204104	0.134123521499815	0.148623273262132	0.156388425485452	0.149221212914794	0.154318159523464	0.187121893449839	0.143070573998555	0.283646712703121	0.141012795583643	0.384612260716856	0.143274894723937	0.310111363143018		
12	xlnet-base-cased	longest	2-split	0.132724070612394	2.37539804877192e-117	0.153383007126047	0.159561769836759	0.153448775837907	0.150417969672922	0.161997321247903	0.147911482087574	0.155305186810128	0.154376681610091	0.152681284778269	0.161266675095999	0.150556008426363	0.178774446264662	0.148579027032743	0.173167327239132	0.151037430162781	0.194498788907083	0.151985696090119	0.223596675221355	0.152752589236987	0.331245599350387	0.153179339375742		0.153099193487682			
12	xlnet-base-cased	longest	all	0.162900701228086	0.0	0.188999675368632	0.17895131799201	0.153448775837907	0.188964375487292	0.161279494048928	0.191026985717546	0.155404807363621	0.196804293030603	0.152671374546158	0.201623571765654	0.148933684786072	0.208638565232887	0.14876449146025	0.211670957168867	0.157315413542286	0.223671647666377	0.163762839641276	0.232178698193117	0.166468415777005	0.230682700437026	0.171755377178934	0.259308411484825	0.175294812661108	0.23364357451827		
10	xlnet-base-cased	avg-omitlast	0-split	0.47605625685304	0.0	0.617643799609627	0.550116071891441		0.5008597494551		0.5008597494551		0.500709234366949		0.50083423675915	0.8	0.499407699823306	0.779726945102323	0.49630593843689	0.636144413878779	0.487530702740921	0.565750585591657	0.479009913501132	0.526998677358197	0.461096926924822	0.515558832672321	0.459585812347702	0.508284480918689	0.431811363221185		
10	xlnet-base-cased	avg-omitlast	1-split	0.377754306045205	0.0	0.453178819374078	0.428830864998205		0.387695579008552	0.632455532033676	0.387667761689752	0.446959261309211	0.386854957610699	0.447513813877509	0.38465026336925	0.456457163080022	0.378121500177632	0.458099162431629	0.359546430613351	0.449803476411499	0.325570348343944	0.424191295728524	0.290649487061328	0.402440928568937	0.340084506962159	0.389404390901206	0.338038822589157	0.388730849370279	0.257589805415452		
10	xlnet-base-cased	avg-omitlast	2-split	0.377583286807624	0.0	0.424840765292054	0.393171335821066	0.450818894896957	0.381934865725942	0.438671988276841	0.383336383994156	0.418677585326918	0.388666404738561	0.413409448887126	0.397203994078043	0.407152206201533	0.383462635913405	0.407410443144	0.342962126226598	0.408102042896837	0.299953191362156	0.404545332581409	0.426182091124642	0.40126369389767	0.508506757921675	0.401313236205685		0.401333281225615			
10	xlnet-base-cased	avg-omitlast	all	0.380480085899714	0.0	0.473079769723899	0.416219625531275	0.450818894896957	0.409449758695461	0.437302360470124	0.412298045625016	0.418108847269132	0.418004830800439	0.412315476517036	0.421179275923199	0.404610974309787	0.421250790405185	0.401862669494645	0.420788093496775	0.40269558520913	0.426148949422368	0.40387040485176	0.442607188176982	0.404001333989407	0.447486907893049	0.406894306046884	0.442652382151855	0.409916951743485	0.431024395225222		
9	bert	avg-omitfirst	0-split	0.45005302216208	0.0	0.595292390387518	0.467339897466012		0.469227832468779		0.469227832468779		0.468877887064306	0.811679449913428	0.468087428369837	0.768332678974364	0.465249598751157	0.638564932035166	0.462827951852975	0.520327315607	0.47124564018159	0.463716358021161	0.49187874308108	0.453131839619035	0.491842456052922	0.462517027030381	0.488350085025066	0.467108519392199	0.504164774285433		
9	bert	avg-omitfirst	1-split	0.37096323838986	0.0	0.392897631207194	0.409492986427582		0.412817505195367	0.316227766016838	0.413231647082703	0.472596968828185	0.413230412341009	0.442007849329811	0.418227150579847	0.397000122038775	0.43993647923558	0.379142912899784	0.447438784373671	0.398555620535544	0.399168912345084	0.413980612669704	0.354241680261918	0.414201202238992	-0.5	0.41328885733008		0.412987594064225			
9	bert	avg-omitfirst	2-split	0.405450972757624	0.0	0.401576283222657	0.406880996498701	0.429311474318371	0.406836874131009	0.439361190686537	0.398364428479247	0.434564338273477	0.408073588939551	0.428085578779522	0.438158157326296	0.423236652067225	0.430858160171339	0.423289434893388	0.371947717116924	0.424059991958902		0.424007540444638		0.424007540444638		0.424007540444638		0.424007540444638			
9	bert	avg-omitfirst	all	0.377587803095926	0.0	0.459622490966545	0.42590493611822	0.429311474318371	0.427831692851645	0.43851932069424	0.432057741045437	0.431069708380549	0.447697347000078	0.422323462480632	0.454397610855357	0.40968874130964	0.459540400536604	0.397223403956421	0.460454492608455	0.397460736865644	0.468891282219624	0.402378864715339	0.491133607567182	0.409164746734453	0.49155873565163	0.417960178057703	0.488350085025066	0.421551008128794	0.504164774285433		
4	bert	avg-omitlast	0-split	0.471603641887932	0.0	0.646309858218449	0.498479660674363		0.489487330146165		0.489487330146165		0.489175499903705	0.811679449913428	0.488597337441136	0.775552021080437	0.485244211471589	0.687267732643004	0.481170811886882	0.560338386559401	0.487782801772547	0.49778793620837	0.50866703105646	0.484467924677083	0.507576964749643	0.491353862130586	0.496687892007547	0.493603294528694	0.474112979169594		
4	bert	avg-omitlast	1-split	0.228912743040869	2.90043330443848e-265	0.284544975793099	0.263513046467912		0.274826170104636	-0.632455532033676	0.275122734368597	0.192531266896114	0.276658671072096	0.225662133704352	0.284383163015044	0.223618284766144	0.286532862695273	0.254413750978469	0.285959331952971	0.268858547950284	0.314042268855106	0.270636892990247	0.648975203075181	0.268592489001519	1.0	0.27365568742734		0.274140374894462			
4	bert	avg-omitlast	2-split	0.195352741999889	2.21134766546301e-192	0.262488024350933	0.195960635763007	0.252574866953601	0.188048059785341	0.243848869001419	0.187865018665332	0.22654228507074	0.197998032116792	0.219988717140705	0.228835889641152	0.215550446422695	0.295536382964541	0.214915390711082	0.438345329125317	0.216119817215316		0.216680191474952		0.216680191474952		0.216680191474952		0.216680191474952			
4	bert	avg-omitlast	all	0.253092498845259	0.0	0.367126855299485	0.287644092027087	0.252574866953601	0.342634047697042	0.242993992096996	0.353541714899462	0.224941831354075	0.377018453822923	0.218550977818621	0.394826371732351	0.212789753899642	0.4194801804289	0.213106694249098	0.44126391244443	0.233273900204718	0.472148731630115	0.256803690970891	0.508018419994263	0.283069707324397	0.507613490865455	0.308758151103517	0.496687892007547	0.321659911346021	0.474112979169594		
10	bert	longest	0-split	0.421836022085438	0.0	0.559687276961987	0.429846069211239		0.439578565077754		0.439578565077754		0.43919658334582	0.898645105261295	0.438394916126419	0.768413795177803	0.435847294869726	0.606530180346532	0.435744681918099	0.476335828507103	0.445681978313285	0.427167180910674	0.466604708242388	0.419585012496396	0.462382522558437	0.431487624333772	0.466650095575431	0.435663469804691	0.492957753181729		
10	bert	longest	1-split	0.276573934309157	0.0	0.309254129421988	0.331187427205461		0.344013837261585	-0.948683298050514	0.344370856887445	0.279843251017113	0.343440992733271	0.341110195686796	0.351970143474927	0.303964299179144	0.370681171260646	0.306706820854816	0.385129821959106	0.32520499776054	0.367583387957506	0.341425600570404	0.296341851392957	0.344188841936078	-0.5	0.343684521851874		0.34327542263648			
10	bert	longest	2-split	0.26419483662559	0.0	0.292465118858105	0.251018991485212	0.278666717919422	0.271301884409096	0.297506073156157	0.266603832581433	0.299099335919188	0.22983178077208	0.296954043737194	0.274474360403474	0.287491928002973	0.329956704720054	0.285682912136904	0.331584427142217	0.28674185280345		0.286934554503699		0.286934554503699		0.286934554503699		0.286934554503699			
10	bert	longest	all	0.307690292637087	0.0	0.371867492379377	0.354799285110562	0.278666717919422	0.371906647009023	0.296803941756965	0.379817656285542	0.29904739768335	0.393692437370884	0.298642337402002	0.408552595205043	0.29095362547537	0.420831097638107	0.296594676573359	0.427125439976616	0.313161014694157	0.441812587839195	0.325077408625202	0.465837116783367	0.333478659779381	0.462190738921027	0.346170427916073	0.466650095575431	0.352605124188814	0.492957753181729		
11	bert	onesentence-avg	0-split	0.277297929429185	0.0	0.370584861245444	0.279199090231763		0.283390476058826		0.283390476058826		0.282969818585432	0.753702346348183	0.281860513083529	0.731343690206173	0.279228033644502	0.462236819885853	0.277655766869204	0.326093869433162	0.286326415469786	0.275165884576435	0.298113917895444	0.271338030848749	0.299248643768589	0.278677119089687	0.299965336290694	0.282013029788407	0.282792832572178		
11	bert	onesentence-avg	1-split	0.259991286182276	0.0	0.27750806142925	0.30483781958536		0.307080192343085	-0.316227766016838	0.307974332909116	0.278369513705516	0.305492759987492	0.349481075873766	0.305247890810719	0.314898637475259	0.314640703861759	0.297849357825316	0.308761483523851	0.305780802941168	0.293944355164508	0.307597959475296	0.36839497176322	0.305901126031837	-0.5	0.307368265874107		0.307118817959441			
11	bert	onesentence-avg	2-split	0.34045483567345	0.0	0.352700293489859	0.293972784339515	0.38377062046083	0.316573709189614	0.382241543715308	0.307911617062791	0.365695273954473	0.285388020741405	0.361151171862019	0.277307369985394	0.354059573892281	0.321531828602231	0.348686693828268	0.356004217576915	0.348424585269394		0.348292460394249		0.348292460394249		0.348292460394249		0.348292460394249			
11	bert	onesentence-avg	all	0.272143556204586	0.0	0.33411664219114	0.281852844118826	0.38377062046083	0.280356105294009	0.381382096245099	0.28005357031425	0.362663852779143	0.283033404896269	0.356088086097635	0.283108989043639	0.344526579041069	0.282651488250536	0.326033294639365	0.279747734574817	0.313046962479459	0.286532131804859	0.296701699510689	0.299198394109093	0.290122165958077	0.29911477002821	0.29021894425674	0.299965336290694	0.289484881578653	0.282792832572178		
11	bert	average	0-split	0.380424145759222	0.0	0.494382647456158	0.379958459557911		0.396852713939197		0.396852713939197		0.396452488457357	0.898645105261295	0.395639631687383	0.730126947154588	0.39392506129613	0.539543940618823	0.395702507656074	0.41825877126964	0.408022835023279	0.376413228408421	0.429563799287333	0.372377986757113	0.423698812968039	0.386295912226201	0.432102440409587	0.390997920426039	0.477678238786134		
11	bert	average	1-split	0.321148468412553	0.0	0.340246187678313	0.367883539389745		0.370709666751268	0.632455532033676	0.370374092737298	0.431221098646004	0.369229883775026	0.422411349953097	0.375605210932517	0.35558781646936	0.403564569503976	0.327887656066368	0.405565366465764	0.357067262700814	0.362370741233063	0.37135224207589	0.40968515275462	0.370875140796412	0.5	0.370530974681206		0.370784501772505			
11	bert	average	2-split	0.408789052764416	0.0	0.415795580315316	0.390586417291845	0.444289490474006	0.398254429161419	0.453308829195674	0.38791391732927	0.438953514283074	0.391928736357216	0.432783290113157	0.431573764817934	0.424583869007877	0.430949558765831	0.424060954892302	0.400202020099219	0.424705627588994		0.424570910956764		0.424570910956764		0.424570910956764		0.424570910956764			
11	bert	average	all	0.348838526385717	0.0	0.415427495187065	0.367990189342046	0.444289490474006	0.379667255979945	0.452570201801648	0.379584305417096	0.435391528935242	0.386194667252251	0.427125256452379	0.389854306165206	0.41041202281259	0.393097515669786	0.393303434062281	0.394849474065233	0.382098335121451	0.406370616161652	0.374110761767421	0.429623722137531	0.373123065840043	0.423961528567422	0.379191129432411	0.432102440409587	0.381084365440791	0.477678238786134		
9	bert	average	0-split	0.45005302216208	0.0	0.595292390387518	0.467339897466012		0.469227832468779		0.469227832468779		0.468877887064306	0.811679449913428	0.468087428369837	0.768332678974364	0.465249598751157	0.638564932035166	0.462827951852975	0.520327315607	0.47124564018159	0.463716358021161	0.49187874308108	0.453131839619035	0.491842456052922	0.462517027030381	0.488350085025066	0.467108519392199	0.504164774285433		
9	bert	average	1-split	0.380542267889322	0.0	0.417030049731742	0.425203390827932		0.431237470570312	-0.316227766016838	0.431347909796866	0.502433197796921	0.430516459139486	0.465759882010456	0.43496795786122	0.419597480322572	0.456466079924743	0.39697383901165	0.457486700044433	0.419345281795339	0.405176189960349	0.433071462068687	0.433371446382832	0.431917886374998	0.5	0.431518115667276		0.431383835737996			
9	bert	average	2-split	0.423072593492829	0.0	0.450081444348566	0.424665202832171	0.454338759669235	0.420729800938585	0.461967005834916	0.414123215697269	0.451537744965921	0.425965818685403	0.445812728017883	0.467592011798726	0.439683055341797	0.452373130027973	0.440770279987099	0.477295903950909	0.441578055697531		0.441548610094323		0.441548610094323		0.441548610094323		0.441548610094323			
9	bert	average	all	0.367175847087371	0.0	0.464036889544008	0.425981266325051	0.454338759669235	0.418866744893108	0.460779292371716	0.425768704510675	0.447016945459279	0.447816464666555	0.437788692000831	0.456590314335385	0.420195641805849	0.461770899290388	0.401074617426949	0.462021151097747	0.390701876644219	0.469541410711634	0.390115988077869	0.491447099415522	0.396383387025892	0.491725013634796	0.405106878608725	0.488350085025066	0.408309731494228	0.504164774285433		
10	bert	onesentence-avg	0-split	0.324314281207145	0.0	0.434911762020468	0.331215594765961		0.332755813445812		0.332755813445812		0.33234373752879	0.753702346348183	0.331145343057564	0.804834970521922	0.327991878706909	0.532537630265083	0.32663286733127	0.378178675732187	0.335509997517196	0.32581889030332	0.347212792293516	0.322591399385769	0.349280270479012	0.32915925632709	0.352074844581781	0.332374330131739	0.32712318512789		
10	bert	onesentence-avg	1-split	0.301890047535113	0.0	0.331518120457327	0.343458583384772		0.35058827756889	-0.632455532033676	0.351511248866465	0.323638274899461	0.349265975426966	0.39582995372748	0.349664824702807	0.353130282892655	0.362987609968149	0.334099518872487	0.356687056819516	0.347155583991816	0.352078649688174	0.349786494852091	0.449191551139452	0.348446345510432	-0.5	0.351111450573961		0.350611011759434			
10	bert	onesentence-avg	2-split	0.362956386449326	0.0	0.38873355789555	0.319312131148382	0.404795376142599	0.338203095848088	0.404432437638681	0.326612341836668	0.387919439588096	0.308804517889461	0.383049447071656	0.300914991205193	0.375948098816966	0.33922296648079	0.370395295441907	0.41453098804024	0.370219458315671		0.370086574763178		0.370086574763178		0.370086574763178		0.370086574763178			
10	bert	onesentence-avg	all	0.295376301782459	0.0	0.374862539628048	0.32125434240491	0.404795376142599	0.312933604476835	0.40341375568328	0.315609987410904	0.384622176144187	0.32664926091949	0.37752636210265	0.329639441048073	0.36436241916088	0.330920398825849	0.343252045051713	0.328955220553419	0.330624114681349	0.336105891366028	0.317130184135111	0.348579858963633	0.314405232592545	0.348776515459431	0.316265527709011	0.352074844581781	0.315797445317696	0.32712318512789		
